candidate_id,mask_index,selection_rule,area,sam_score,area_ratio,tile_id,bbox_xyxy,bbox_center,bbox_w,bbox_h,bbox_source,local_bbox_xyxy,local_mask_width,local_mask_height,actual_local_mask_area,tile_box_xyxy,mask_file,mask_file_url,upscaled_mask_file,upscaled_mask_file_url
114,10,target_split36_tile_local_area_in_clean_q25_q75,46.0,0.9777757525444031,0.0012629382533014854,r2_c5,"[1139, 450, 1147, 457]","[1143, 453]",8,7,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[72, 108, 80, 115]",213,171,46,"[1067, 342, 1280, 513]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c5_mask_0010.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c5_mask_0010.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r2_c5_mask_0010_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r2_c5_mask_0010_upscaled.png
115,129,target_split36_tile_local_area_in_clean_q25_q75,41.0,0.9605042338371277,0.0011204022517352571,r2_c1,"[257, 453, 263, 461]","[260, 457]",6,8,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[44, 111, 50, 119]",214,171,41,"[213, 342, 427, 513]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c1_mask_0129.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c1_mask_0129.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r2_c1_mask_0129_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r2_c1_mask_0129_upscaled.png
116,79,target_split36_tile_local_area_in_clean_q25_q75,49.0,0.9646029472351074,0.0013453037915602778,r2_c3,"[648, 456, 657, 464]","[652, 460]",9,8,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[8, 114, 17, 122]",213,171,49,"[640, 342, 853, 513]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c3_mask_0079.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c3_mask_0079.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r2_c3_mask_0079_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r2_c3_mask_0079_upscaled.png
117,125,target_split36_tile_local_area_in_clean_q25_q75,38.0,0.9548072218894958,0.0010432968179447052,r2_c0,"[130, 461, 137, 467]","[133, 464]",7,6,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[130, 119, 137, 125]",213,171,38,"[0, 342, 213, 513]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c0_mask_0125.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c0_mask_0125.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r2_c0_mask_0125_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r2_c0_mask_0125_upscaled.png
118,39,target_split36_tile_local_area_in_clean_q25_q75,39.0,0.9686816930770874,0.0010657484833579275,r2_c4,"[855, 464, 862, 471]","[858, 467]",7,7,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[2, 122, 9, 129]",214,171,39,"[853, 342, 1067, 513]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c4_mask_0039.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c4_mask_0039.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r2_c4_mask_0039_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r2_c4_mask_0039_upscaled.png
119,350,target_split36_tile_local_area_in_clean_q25_q75,42.0,0.8819669485092163,0.0011531175356230953,r2_c0,"[68, 467, 75, 475]","[71, 471]",7,8,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[68, 125, 75, 133]",213,171,42,"[0, 342, 213, 513]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c0_mask_0350.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c0_mask_0350.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r2_c0_mask_0350_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r2_c0_mask_0350_upscaled.png
120,104,target_split36_tile_local_area_in_clean_q25_q75,47.0,0.9559815526008606,0.0012903934327210828,r2_c5,"[1221, 470, 1229, 478]","[1225, 474]",8,8,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[154, 128, 162, 136]",213,171,47,"[1067, 342, 1280, 513]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c5_mask_0104.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c5_mask_0104.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r2_c5_mask_0104_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r2_c5_mask_0104_upscaled.png
121,28,target_split36_tile_local_area_in_clean_q25_q75,45.0,0.9732423424720764,0.001235483073881888,r2_c0,"[205, 475, 212, 482]","[208, 478]",7,7,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[205, 133, 212, 140]",213,171,45,"[0, 342, 213, 513]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c0_mask_0028.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c0_mask_0028.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r2_c0_mask_0028_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r2_c0_mask_0028_upscaled.png
122,212,target_split36_tile_local_area_in_clean_q25_q75,38.0,0.9312344193458557,0.0010384215991692627,r2_c4,"[1022, 477, 1029, 487]","[1025, 482]",7,10,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[169, 135, 176, 145]",214,171,38,"[853, 342, 1067, 513]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c4_mask_0212.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c4_mask_0212.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r2_c4_mask_0212_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r2_c4_mask_0212_upscaled.png
123,269,target_split36_tile_local_area_in_clean_q25_q75,41.0,0.9331154823303223,0.0011204022517352571,r2_c1,"[259, 481, 265, 489]","[262, 485]",6,8,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[46, 139, 52, 147]",214,171,41,"[213, 342, 427, 513]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c1_mask_0269.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c1_mask_0269.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r2_c1_mask_0269_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r2_c1_mask_0269_upscaled.png
124,49,target_split36_tile_local_area_in_clean_q25_q75,48.0,0.9734768867492676,0.0013116904410559109,r2_c1,"[214, 486, 221, 495]","[217, 490]",7,9,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[1, 144, 8, 153]",214,171,48,"[213, 342, 427, 513]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c1_mask_0049.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c1_mask_0049.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r2_c1_mask_0049_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r2_c1_mask_0049_upscaled.png
125,248,target_split36_tile_local_area_in_clean_q25_q75,47.0,0.9379189610481262,0.001284363556867246,r2_c1,"[419, 489, 427, 497]","[423, 493]",8,8,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[206, 147, 214, 155]",214,171,47,"[213, 342, 427, 513]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c1_mask_0248.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c1_mask_0248.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r2_c1_mask_0248_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r2_c1_mask_0248_upscaled.png
126,100,target_split36_tile_local_area_in_clean_q25_q75,46.0,0.9565733671188354,0.0012629382533014854,r2_c5,"[1223, 492, 1229, 501]","[1226, 496]",6,9,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[156, 150, 162, 159]",213,171,46,"[1067, 342, 1280, 513]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c5_mask_0100.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c5_mask_0100.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r2_c5_mask_0100_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r2_c5_mask_0100_upscaled.png
127,37,target_split36_tile_local_area_in_clean_q25_q75,44.0,0.969208300113678,0.0012023829043012516,r2_c4,"[930, 495, 937, 503]","[933, 499]",7,8,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[77, 153, 84, 161]",214,171,44,"[853, 342, 1067, 513]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c4_mask_0037.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c4_mask_0037.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r2_c4_mask_0037_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r2_c4_mask_0037_upscaled.png
128,27,target_split36_tile_local_area_in_clean_q25_q75,47.0,0.9733304977416992,0.0012903934327210828,r2_c0,"[3, 499, 11, 507]","[7, 503]",8,8,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[3, 157, 11, 165]",213,171,47,"[0, 342, 213, 513]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c0_mask_0027.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c0_mask_0027.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r2_c0_mask_0027_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r2_c0_mask_0027_upscaled.png
129,34,target_split36_tile_local_area_in_clean_q25_q75,43.0,0.9699501991271973,0.0011805727150426928,r2_c2,"[463, 502, 470, 510]","[466, 506]",7,8,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[36, 160, 43, 168]",213,171,43,"[427, 342, 640, 513]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c2_mask_0034.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c2_mask_0034.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r2_c2_mask_0034_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r2_c2_mask_0034_upscaled.png
130,130,target_split36_tile_local_area_in_clean_q25_q75,40.0,0.960442066192627,0.0010930753675465923,r2_c1,"[232, 505, 239, 513]","[235, 509]",7,8,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[19, 163, 26, 171]",214,171,40,"[213, 342, 427, 513]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c1_mask_0130.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c1_mask_0130.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r2_c1_mask_0130_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r2_c1_mask_0130_upscaled.png
131,215,target_split36_tile_local_area_in_clean_q25_q75,37.0,0.9308964014053345,0.0010158416385251078,r3_c5,"[1202, 513, 1213, 518]","[1207, 515]",11,5,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[135, 0, 146, 5]",213,171,37,"[1067, 513, 1280, 684]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c5_mask_0215.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c5_mask_0215.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r3_c5_mask_0215_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r3_c5_mask_0215_upscaled.png
132,47,target_split36_tile_local_area_in_clean_q25_q75,38.0,0.9703689813613892,0.0010432968179447052,r3_c3,"[718, 514, 724, 521]","[721, 517]",6,7,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[78, 1, 84, 8]",213,171,38,"[640, 513, 853, 684]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c3_mask_0047.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c3_mask_0047.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r3_c3_mask_0047_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r3_c3_mask_0047_upscaled.png
133,274,target_split36_tile_local_area_in_clean_q25_q75,44.0,0.9370641708374023,0.0012023829043012516,r3_c1,"[331, 517, 339, 524]","[335, 520]",8,7,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[118, 4, 126, 11]",214,171,44,"[213, 513, 427, 684]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c1_mask_0274.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c1_mask_0274.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r3_c1_mask_0274_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r3_c1_mask_0274_upscaled.png
134,3,target_split36_tile_local_area_in_clean_q25_q75,44.0,0.9996790885925293,0.0012080278944622902,r3_c2,"[543, 520, 550, 527]","[546, 523]",7,7,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[116, 7, 123, 14]",213,171,44,"[427, 513, 640, 684]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c2_mask_0003.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c2_mask_0003.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r3_c2_mask_0003_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r3_c2_mask_0003_upscaled.png
135,145,target_split36_tile_local_area_in_clean_q25_q75,37.0,0.9576839208602905,0.0010158416385251078,r3_c0,"[75, 524, 81, 532]","[78, 528]",6,8,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[75, 11, 81, 19]",213,171,37,"[0, 513, 213, 684]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c0_mask_0145.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c0_mask_0145.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r3_c0_mask_0145_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r3_c0_mask_0145_upscaled.png
136,30,target_split36_tile_local_area_in_clean_q25_q75,37.0,0.9700133800506592,0.0010158416385251078,r3_c5,"[1251, 527, 1257, 535]","[1254, 531]",6,8,tile_local_mask_bbox_mapped_to_original_box_xyxy,"[184, 14, 190, 22]",213,171,37,"[1067, 513, 1280, 684]",/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c5_mask_0030.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c5_mask_0030.png,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r3_c5_mask_0030_upscaled.png,../demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_upscaled_masks/r3_c5_mask_0030_upscaled.png
